GeoID,Location_Name,State,State_Abbr,County,Year,Total_Households,Poverty_Households,ALICE_Households,Above_ALICE_Households,Poverty_Rate_Pct,ALICE_Rate_Pct,Combined_Rate_Pct,RC_Chapter,RC_Chapter_Code,RC_Region,RC_Region_Code,RC_Division,RC_Division_Code,RC_FEMA_Region
17039,"De Witt County, Illinois",Illinois,IL,De Witt,2023,6642,692,1737,4213,10.4,26.2,36.6,ARC of Central Illinois,13054,Illinois Region,13R04,North Central Division,D23,V
17041,"Douglas County, Illinois",Illinois,IL,Douglas,2023,7821,776,1912,5133,9.9,24.4,34.4,ARC of Central Illinois,13054,Illinois Region,13R04,North Central Division,D23,V
17043,"DuPage County, Illinois",Illinois,IL,DuPage,2023,353618,25410,95614,232594,7.2,27.0,34.2,ARC of Greater Chicago,13302,Illinois Region,13R04,North Central Division,D23,V
17045,"Edgar County, Illinois",Illinois,IL,Edgar,2023,7612,952,1891,4769,12.5,24.8,37.3,ARC of Central Illinois,13054,Illinois Region,13R04,North Central Division,D23,V
17047,"Edwards County, Illinois",Illinois,IL,Edwards,2023,2653,519,505,1629,19.6,19.0,38.6,ARC of Southwest Indiana,14386,Indiana Region,14R12,North Central Division,D23,V
17049,"Effingham County, Illinois",Illinois,IL,Effingham,2023,14030,1376,3063,9591,9.8,21.8,31.6,ARC of Central Illinois,13054,Illinois Region,13R04,North Central Division,D23,V
17051,"Fayette County, Illinois",Illinois,IL,Fayette,2023,7832,1158,2738,3936,14.8,35.0,49.7,ARC of South and West Central Illinois,13392,Illinois Region,13R04,North Central Division,D23,V
17053,"Ford County, Illinois",Illinois,IL,Ford,2023,5728,926,1477,3325,16.2,25.8,42.0,ARC of Central Illinois,13054,Illinois Region,13R04,North Central Division,D23,V
17055,"Franklin County, Illinois",Illinois,IL,Franklin,2023,16130,2951,4279,8900,18.3,26.5,44.8,ARC of South and West Central Illinois,13392,Illinois Region,13R04,North Central Division,D23,V
17057,"Fulton County, Illinois",Illinois,IL,Fulton,2023,13902,1849,4120,7933,13.3,29.6,42.9,ARC of South and West Central Illinois,13392,Illinois Region,13R04,North Central Division,D23,V
17059,"Gallatin County, Illinois",Illinois,IL,Gallatin,2023,2096,400,537,1159,19.1,25.6,44.7,ARC of Southwest Indiana,14386,Indiana Region,14R12,North Central Division,D23,V
17061,"Greene County, Illinois",Illinois,IL,Greene,2023,4514,598,1325,2591,13.2,29.4,42.6,ARC of South and West Central Illinois,13392,Illinois Region,13R04,North Central Division,D23,V
17063,"Grundy County, Illinois",Illinois,IL,Grundy,2023,20518,1401,5539,13578,6.8,27.0,33.8,ARC of the Illinois River Valley,13490,Illinois Region,13R04,North Central Division,D23,V
17065,"Hamilton County, Illinois",Illinois,IL,Hamilton,2023,3350,405,895,2050,12.1,26.7,38.8,ARC of South and West Central Illinois,13392,Illinois Region,13R04,North Central Division,D23,V
17067,"Hancock County, Illinois",Illinois,IL,Hancock,2023,7515,942,1885,4688,12.5,25.1,37.6,ARC of South and West Central Illinois,13392,Illinois Region,13R04,North Central Division,D23,V
17069,"Hardin County, Illinois",Illinois,IL,Hardin,2023,1484,244,449,791,16.4,30.3,46.7,ARC of Western Kentucky,17381,Kentucky Region,17R08,Central Atlantic Division,D24,V
17071,"Henderson County, Illinois",Illinois,IL,Henderson,2023,2662,281,707,1674,10.6,26.6,37.1,ARC of the Quad Cities and West Central Illinois,13364,Illinois Region,13R04,North Central Division,D23,V
17073,"Henry County, Illinois",Illinois,IL,Henry,2023,20261,1906,5271,13084,9.4,26.0,35.4,ARC of the Quad Cities and West Central Illinois,13364,Illinois Region,13R04,North Central Division,D23,V
17075,"Iroquois County, Illinois",Illinois,IL,Iroquois,2023,11333,1611,2982,6740,14.2,26.3,40.5,ARC of Central Illinois,13054,Illinois Region,13R04,North Central Division,D23,V
17077,"Jackson County, Illinois",Illinois,IL,Jackson,2023,23088,5273,6710,11105,22.8,29.1,51.9,ARC of Southeast Missouri and Northeast Arkansas,25060,Missouri and Arkansas Region,25R16,Southwest and Rocky Mountain Division,D22,VII
17079,"Jasper County, Illinois",Illinois,IL,Jasper,2023,3766,385,927,2454,10.2,24.6,34.8,ARC of Central Illinois,13054,Illinois Region,13R04,North Central Division,D23,V
17081,"Jefferson County, Illinois",Illinois,IL,Jefferson,2023,14805,2097,4308,8400,14.2,29.1,43.3,ARC of South and West Central Illinois,13392,Illinois Region,13R04,North Central Division,D23,V
17083,"Jersey County, Illinois",Illinois,IL,Jersey,2023,7984,898,1791,5295,11.2,22.4,33.7,ARC of Greater St Louis,25380,Missouri and Arkansas Region,25R16,Southwest and Rocky Mountain Division,D22,V
17085,"Jo Daviess County, Illinois",Illinois,IL,Jo Daviess,2023,10385,846,2563,6976,8.1,24.7,32.8,ARC of Eastern Iowa,15148,Nebraska Iowa Region,15R08,North Central Division,D23,V
17087,"Johnson County, Illinois",Illinois,IL,Johnson,2023,4133,613,1402,2118,14.8,33.9,48.8,ARC of Western Kentucky,17381,Kentucky Region,17R08,Central Atlantic Division,D24,V
17089,"Kane County, Illinois",Illinois,IL,Kane,2023,185921,15283,53717,116921,8.2,28.9,37.1,ARC of the Illinois River Valley,13490,Illinois Region,13R04,North Central Division,D23,V
17091,"Kankakee County, Illinois",Illinois,IL,Kankakee,2023,41130,3946,14179,23005,9.6,34.5,44.1,ARC of Central Illinois,13054,Illinois Region,13R04,North Central Division,D23,V
17093,"Kendall County, Illinois",Illinois,IL,Kendall,2023,44526,1967,11400,31159,4.4,25.6,30.0,ARC of the Illinois River Valley,13490,Illinois Region,13R04,North Central Division,D23,V
17095,"Knox County, Illinois",Illinois,IL,Knox,2023,20765,3566,6192,11007,17.2,29.8,47.0,ARC of the Quad Cities and West Central Illinois,13364,Illinois Region,13R04,North Central Division,D23,V
17097,"Lake County, Illinois",Illinois,IL,Lake,2023,260243,21106,68748,170389,8.1,26.4,34.5,ARC of Greater Chicago,13302,Illinois Region,13R04,North Central Division,D23,V
17099,"LaSalle County, Illinois",Illinois,IL,LaSalle,2023,44319,4580,11569,28170,10.3,26.1,36.4,ARC of the Illinois River Valley,13490,Illinois Region,13R04,North Central Division,D23,V
17101,"Lawrence County, Illinois",Illinois,IL,Lawrence,2023,5414,687,2086,2641,12.7,38.5,51.2,ARC of Southwest Indiana,14386,Indiana Region,14R12,North Central Division,D23,V
17103,"Lee County, Illinois",Illinois,IL,Lee,2023,13382,1819,2940,8623,13.6,22.0,35.6,ARC of the Quad Cities and West Central Illinois,13364,Illinois Region,13R04,North Central Division,D23,V
17105,"Livingston County, Illinois",Illinois,IL,Livingston,2023,14614,1498,3808,9308,10.3,26.1,36.3,ARC of Central Illinois,13054,Illinois Region,13R04,North Central Division,D23,V
17107,"Logan County, Illinois",Illinois,IL,Logan,2023,11122,1568,2893,6661,14.1,26.0,40.1,ARC of Central Illinois,13054,Illinois Region,13R04,North Central Division,D23,V
17109,"McDonough County, Illinois",Illinois,IL,McDonough,2023,11760,2614,2950,6196,22.2,25.1,47.3,ARC of South and West Central Illinois,13392,Illinois Region,13R04,North Central Division,D23,V
17111,"McHenry County, Illinois",Illinois,IL,McHenry,2023,119150,6939,32062,80149,5.8,26.9,32.7,ARC of Greater Chicago,13302,Illinois Region,13R04,North Central Division,D23,V
17113,"McLean County, Illinois",Illinois,IL,McLean,2023,71060,9718,15707,45635,13.7,22.1,35.8,ARC of Central Illinois,13054,Illinois Region,13R04,North Central Division,D23,V
17115,"Macon County, Illinois",Illinois,IL,Macon,2023,43598,6591,12800,24207,15.1,29.4,44.5,ARC of South and West Central Illinois,13392,Illinois Region,13R04,North Central Division,D23,V
17117,"Macoupin County, Illinois",Illinois,IL,Macoupin,2023,17431,2432,4267,10732,14.0,24.5,38.4,ARC of South and West Central Illinois,13392,Illinois Region,13R04,North Central Division,D23,V
17119,"Madison County, Illinois",Illinois,IL,Madison,2023,110909,12789,28167,69953,11.5,25.4,36.9,ARC of Greater St Louis,25380,Missouri and Arkansas Region,25R16,Southwest and Rocky Mountain Division,D22,V
17121,"Marion County, Illinois",Illinois,IL,Marion,2023,15465,2403,3900,9162,15.5,25.2,40.8,ARC of South and West Central Illinois,13392,Illinois Region,13R04,North Central Division,D23,V
17123,"Marshall County, Illinois",Illinois,IL,Marshall,2023,4964,618,1354,2992,12.4,27.3,39.7,ARC of Central Illinois,13054,Illinois Region,13R04,North Central Division,D23,V
17125,"Mason County, Illinois",Illinois,IL,Mason,2023,5714,757,1378,3579,13.2,24.1,37.4,ARC of Central Illinois,13054,Illinois Region,13R04,North Central Division,D23,V
17127,"Massac County, Illinois",Illinois,IL,Massac,2023,5482,820,1397,3265,15.0,25.5,40.4,ARC of Western Kentucky,17381,Kentucky Region,17R08,Central Atlantic Division,D24,V
17129,"Menard County, Illinois",Illinois,IL,Menard,2023,5195,572,1063,3560,11.0,20.5,31.5,ARC of South and West Central Illinois,13392,Illinois Region,13R04,North Central Division,D23,V
17131,"Mercer County, Illinois",Illinois,IL,Mercer,2023,6413,621,1700,4092,9.7,26.5,36.2,ARC of the Quad Cities and West Central Illinois,13364,Illinois Region,13R04,North Central Division,D23,V
17133,"Monroe County, Illinois",Illinois,IL,Monroe,2023,13830,777,2695,10358,5.6,19.5,25.1,ARC of Greater St Louis,25380,Missouri and Arkansas Region,25R16,Southwest and Rocky Mountain Division,D22,V
17135,"Montgomery County, Illinois",Illinois,IL,Montgomery,2023,11265,1899,2886,6480,16.9,25.6,42.5,ARC of South and West Central Illinois,13392,Illinois Region,13R04,North Central Division,D23,V
17137,"Morgan County, Illinois",Illinois,IL,Morgan,2023,13125,1576,3732,7817,12.0,28.4,40.4,ARC of South and West Central Illinois,13392,Illinois Region,13R04,North Central Division,D23,V
17139,"Moultrie County, Illinois",Illinois,IL,Moultrie,2023,5822,527,1376,3919,9.1,23.6,32.7,ARC of South and West Central Illinois,13392,Illinois Region,13R04,North Central Division,D23,V
17141,"Ogle County, Illinois",Illinois,IL,Ogle,2023,20695,2012,4633,14050,9.7,22.4,32.1,ARC of the Quad Cities and West Central Illinois,13364,Illinois Region,13R04,North Central Division,D23,V
17143,"Peoria County, Illinois",Illinois,IL,Peoria,2023,77525,15120,17835,44570,19.5,23.0,42.5,ARC of Central Illinois,13054,Illinois Region,13R04,North Central Division,D23,V
17145,"Perry County, Illinois",Illinois,IL,Perry,2023,7994,1180,2308,4506,14.8,28.9,43.6,ARC of South and West Central Illinois,13392,Illinois Region,13R04,North Central Division,D23,V
17147,"Piatt County, Illinois",Illinois,IL,Piatt,2023,6851,505,1525,4821,7.4,22.3,29.6,ARC of Central Illinois,13054,Illinois Region,13R04,North Central Division,D23,V
17149,"Pike County, Illinois",Illinois,IL,Pike,2023,5815,890,1748,3177,15.3,30.1,45.4,ARC of South and West Central Illinois,13392,Illinois Region,13R04,North Central Division,D23,V
17151,"Pope County, Illinois",Illinois,IL,Pope,2023,1364,196,367,801,14.4,26.9,41.3,ARC of Western Kentucky,17381,Kentucky Region,17R08,Central Atlantic Division,D24,V
17153,"Pulaski County, Illinois",Illinois,IL,Pulaski,2023,1862,414,678,770,22.2,36.4,58.6,ARC of Western Kentucky,17381,Kentucky Region,17R08,Central Atlantic Division,D24,V
17155,"Putnam County, Illinois",Illinois,IL,Putnam,2023,2473,233,526,1714,9.4,21.3,30.7,ARC of the Quad Cities and West Central Illinois,13364,Illinois Region,13R04,North Central Division,D23,V
17157,"Randolph County, Illinois",Illinois,IL,Randolph,2023,11671,1362,3121,7188,11.7,26.7,38.4,ARC of Greater St Louis,25380,Missouri and Arkansas Region,25R16,Southwest and Rocky Mountain Division,D22,V
17159,"Richland County, Illinois",Illinois,IL,Richland,2023,6401,775,1815,3811,12.1,28.4,40.5,ARC of Central Illinois,13054,Illinois Region,13R04,North Central Division,D23,V
17161,"Rock Island County, Illinois",Illinois,IL,Rock Island,2023,62396,9666,14823,37907,15.5,23.8,39.2,ARC of the Quad Cities and West Central Illinois,13364,Illinois Region,13R04,North Central Division,D23,V
17163,"St. Clair County, Illinois",Illinois,IL,St. Clair,2023,102701,12893,31711,58097,12.6,30.9,43.4,ARC of Greater St Louis,25380,Missouri and Arkansas Region,25R16,Southwest and Rocky Mountain Division,D22,V
17165,"Saline County, Illinois",Illinois,IL,Saline,2023,10032,1788,2403,5841,17.8,24.0,41.8,ARC of Southwest Indiana,14386,Indiana Region,14R12,North Central Division,D23,V
17167,"Sangamon County, Illinois",Illinois,IL,Sangamon,2023,85477,10123,20117,55237,11.8,23.5,35.4,ARC of South and West Central Illinois,13392,Illinois Region,13R04,North Central Division,D23,V
17169,"Schuyler County, Illinois",Illinois,IL,Schuyler,2023,2732,263,823,1646,9.6,30.1,39.8,ARC of South and West Central Illinois,13392,Illinois Region,13R04,North Central Division,D23,V
17171,"Scott County, Illinois",Illinois,IL,Scott,2023,2032,219,476,1337,10.8,23.4,34.2,ARC of South and West Central Illinois,13392,Illinois Region,13R04,North Central Division,D23,V
17173,"Shelby County, Illinois",Illinois,IL,Shelby,2023,8795,974,2162,5659,11.1,24.6,35.7,ARC of South and West Central Illinois,13392,Illinois Region,13R04,North Central Division,D23,V
17175,"Stark County, Illinois",Illinois,IL,Stark,2023,2289,288,682,1319,12.6,29.8,42.4,ARC of Central Illinois,13054,Illinois Region,13R04,North Central Division,D23,V
17177,"Stephenson County, Illinois",Illinois,IL,Stephenson,2023,19469,2564,5212,11693,13.2,26.8,39.9,ARC of the Quad Cities and West Central Illinois,13364,Illinois Region,13R04,North Central Division,D23,V
17179,"Tazewell County, Illinois",Illinois,IL,Tazewell,2023,54228,5858,13726,34644,10.8,25.3,36.1,ARC of Central Illinois,13054,Illinois Region,13R04,North Central Division,D23,V
17181,"Union County, Illinois",Illinois,IL,Union,2023,6914,1250,1892,3772,18.1,27.4,45.4,ARC of Southeast Missouri and Northeast Arkansas,25060,Missouri and Arkansas Region,25R16,Southwest and Rocky Mountain Division,D22,VII
17183,"Vermilion County, Illinois",Illinois,IL,Vermilion,2023,30703,6561,9657,14485,21.4,31.5,52.8,ARC of Central Illinois,13054,Illinois Region,13R04,North Central Division,D23,V
17185,"Wabash County, Illinois",Illinois,IL,Wabash,2023,4784,682,1503,2599,14.3,31.4,45.7,ARC of Southwest Indiana,14386,Indiana Region,14R12,North Central Division,D23,V
17187,"Warren County, Illinois",Illinois,IL,Warren,2023,6722,828,1659,4235,12.3,24.7,37.0,ARC of the Quad Cities and West Central Illinois,13364,Illinois Region,13R04,North Central Division,D23,V
17189,"Washington County, Illinois",Illinois,IL,Washington,2023,5722,481,1388,3853,8.4,24.3,32.7,ARC of South and West Central Illinois,13392,Illinois Region,13R04,North Central Division,D23,V
17191,"Wayne County, Illinois",Illinois,IL,Wayne,2023,6853,944,2211,3698,13.8,32.3,46.0,ARC of Southwest Indiana,14386,Indiana Region,14R12,North Central Division,D23,V
17193,"White County, Illinois",Illinois,IL,White,2023,5669,1066,1693,2910,18.8,29.9,48.7,ARC of Southwest Indiana,14386,Indiana Region,14R12,North Central Division,D23,V
17195,"Whiteside County, Illinois",Illinois,IL,Whiteside,2023,23215,2906,6492,13817,12.5,28.0,40.5,ARC of the Quad Cities and West Central Illinois,13364,Illinois Region,13R04,North Central Division,D23,V
17197,"Will County, Illinois",Illinois,IL,Will,2023,246145,18576,62745,164824,7.5,25.5,33.0,ARC of the Illinois River Valley,13490,Illinois Region,13R04,North Central Division,D23,V
17199,"Williamson County, Illinois",Illinois,IL,Williamson,2023,29509,5479,7104,16926,18.6,24.1,42.6,ARC of South and West Central Illinois,13392,Illinois Region,13R04,North Central Division,D23,V
17201,"Winnebago County, Illinois",Illinois,IL,Winnebago,2023,115540,16739,30157,68644,14.5,26.1,40.6,ARC of the Quad Cities and West Central Illinois,13364,Illinois Region,13R04,North Central Division,D23,V
17203,"Woodford County, Illinois",Illinois,IL,Woodford,2023,14704,1247,3545,9912,8.5,24.1,32.6,ARC of Central Illinois,13054,Illinois Region,13R04,North Central Division,D23,V
18001,"Adams County, Indiana",Indiana,IN,Adams,2023,12345,1328,4337,6680,10.8,35.1,45.9,ARC of Northeast Indiana,14006,Indiana Region,14R12,North Central Division,D23,V
18003,"Allen County, Indiana",Indiana,IN,Allen,2023,160153,19696,42855,97602,12.3,26.8,39.1,ARC of Northeast Indiana,14006,Indiana Region,14R12,North Central Division,D23,V
18005,"Bartholomew County, Indiana",Indiana,IN,Bartholomew,2023,32984,3999,7246,21739,12.1,22.0,34.1,ARC of Southeast Indiana,14088,Indiana Region,14R12,North Central Division,D23,V
18007,"Benton County, Indiana",Indiana,IN,Benton,2023,3469,351,1225,1893,10.1,35.3,45.4,ARC of Northwest Indiana,14026,Indiana Region,14R12,North Central Division,D23,V
18009,"Blackford County, Indiana",Indiana,IN,Blackford,2023,5060,1069,1505,2486,21.1,29.7,50.9,ARC of Northeast Indiana,14006,Indiana Region,14R12,North Central Division,D23,V
18011,"Boone County, Indiana",Indiana,IN,Boone,2023,27948,1924,5731,20293,6.9,20.5,27.4,ARC of Greater Indianapolis,14340,Indiana Region,14R12,North Central Division,D23,V
18013,"Brown County, Indiana",Indiana,IN,Brown,2023,6695,651,1795,4249,9.7,26.8,36.5,ARC of Southeast Indiana,14088,Indiana Region,14R12,North Central Division,D23,V
18015,"Carroll County, Indiana",Indiana,IN,Carroll,2023,8024,743,2598,4683,9.3,32.4,41.6,ARC of Northwest Indiana,14026,Indiana Region,14R12,North Central Division,D23,V
18017,"Cass County, Indiana",Indiana,IN,Cass,2023,14924,1742,5001,8181,11.7,33.5,45.2,ARC of Northwest Indiana,14026,Indiana Region,14R12,North Central Division,D23,V
18019,"Clark County, Indiana",Indiana,IN,Clark,2023,52156,5470,12180,34506,10.5,23.4,33.8,ARC Louisville Area,17340,Kentucky Region,17R08,Central Atlantic Division,D24,V
18021,"Clay County, Indiana",Indiana,IN,Clay,2023,10541,1134,2999,6408,10.8,28.5,39.2,ARC of Southwest Indiana,14386,Indiana Region,14R12,North Central Division,D23,V
18023,"Clinton County, Indiana",Indiana,IN,Clinton,2023,12396,1103,3894,7399,8.9,31.4,40.3,ARC of Northwest Indiana,14026,Indiana Region,14R12,North Central Division,D23,V
18025,"Crawford County, Indiana",Indiana,IN,Crawford,2023,4573,959,1240,2374,21.0,27.1,48.1,ARC of Southwest Indiana,14386,Indiana Region,14R12,North Central Division,D23,V
18027,"Daviess County, Indiana",Indiana,IN,Daviess,2023,11568,1428,3456,6684,12.3,29.9,42.2,ARC of Southwest Indiana,14386,Indiana Region,14R12,North Central Division,D23,V
18029,"Dearborn County, Indiana",Indiana,IN,Dearborn,2023,20148,1772,5017,13359,8.8,24.9,33.7,ARC of Greater Cincinnati Tri-state,35072,Central and Southern Ohio Region,35R12,Central Atlantic Division,D24,V
18031,"Decatur County, Indiana",Indiana,IN,Decatur,2023,10518,1010,2502,7006,9.6,23.8,33.4,ARC of Southeast Indiana,14088,Indiana Region,14R12,North Central Division,D23,V
18033,"DeKalb County, Indiana",Indiana,IN,DeKalb,2023,17008,1707,4511,10790,10.0,26.5,36.6,ARC of Northeast Indiana,14006,Indiana Region,14R12,North Central Division,D23,V
18035,"Delaware County, Indiana",Indiana,IN,Delaware,2023,44361,8492,12874,22995,19.1,29.0,48.2,ARC of Southeast Indiana,14088,Indiana Region,14R12,North Central Division,D23,V
18037,"Dubois County, Indiana",Indiana,IN,Dubois,2023,17588,1653,4160,11775,9.4,23.7,33.1,ARC of Southwest Indiana,14386,Indiana Region,14R12,North Central Division,D23,V
18039,"Elkhart County, Indiana",Indiana,IN,Elkhart,2023,73439,8264,23723,41452,11.3,32.3,43.6,ARC of Northwest Indiana,14026,Indiana Region,14R12,North Central Division,D23,V
18041,"Fayette County, Indiana",Indiana,IN,Fayette,2023,9479,1557,2703,5219,16.4,28.5,44.9,ARC of Southeast Indiana,14088,Indiana Region,14R12,North Central Division,D23,V
18043,"Floyd County, Indiana",Indiana,IN,Floyd,2023,31833,3663,7231,20939,11.5,22.7,34.2,ARC Louisville Area,17340,Kentucky Region,17R08,Central Atlantic Division,D24,V
18045,"Fountain County, Indiana",Indiana,IN,Fountain,2023,6854,897,1840,4117,13.1,26.8,39.9,ARC of Northwest Indiana,14026,Indiana Region,14R12,North Central Division,D23,V
18047,"Franklin County, Indiana",Indiana,IN,Franklin,2023,9131,785,2321,6025,8.6,25.4,34.0,ARC of Southeast Indiana,14088,Indiana Region,14R12,North Central Division,D23,V
18049,"Fulton County, Indiana",Indiana,IN,Fulton,2023,7927,936,2433,4558,11.8,30.7,42.5,ARC of Northwest Indiana,14026,Indiana Region,14R12,North Central Division,D23,V
18051,"Gibson County, Indiana",Indiana,IN,Gibson,2023,13156,1223,3576,8357,9.3,27.2,36.5,ARC of Southwest Indiana,14386,Indiana Region,14R12,North Central Division,D23,V
18053,"Grant County, Indiana",Indiana,IN,Grant,2023,27670,5855,6974,14841,21.2,25.2,46.4,ARC of Northeast Indiana,14006,Indiana Region,14R12,North Central Division,D23,V
18055,"Greene County, Indiana",Indiana,IN,Greene,2023,12781,1652,3612,7517,12.9,28.3,41.2,ARC of Southwest Indiana,14386,Indiana Region,14R12,North Central Division,D23,V
18057,"Hamilton County, Indiana",Indiana,IN,Hamilton,2023,140850,8388,27068,105394,6.0,19.2,25.2,ARC of Greater Indianapolis,14340,Indiana Region,14R12,North Central Division,D23,V
18059,"Hancock County, Indiana",Indiana,IN,Hancock,2023,32246,1725,7108,23413,5.3,22.0,27.4,ARC of Greater Indianapolis,14340,Indiana Region,14R12,North Central Division,D23,V
18061,"Harrison County, Indiana",Indiana,IN,Harrison,2023,15154,1282,4533,9339,8.5,29.9,38.4,ARC Louisville Area,17340,Kentucky Region,17R08,Central Atlantic Division,D24,V
18063,"Hendricks County, Indiana",Indiana,IN,Hendricks,2023,69367,3736,14890,50741,5.4,21.5,26.9,ARC of Greater Indianapolis,14340,Indiana Region,14R12,North Central Division,D23,V
18065,"Henry County, Indiana",Indiana,IN,Henry,2023,18460,2143,6005,10312,11.6,32.5,44.1,ARC of Southeast Indiana,14088,Indiana Region,14R12,North Central Division,D23,V
18067,"Howard County, Indiana",Indiana,IN,Howard,2023,35551,3738,11232,20581,10.5,31.6,42.1,ARC of Northeast Indiana,14006,Indiana Region,14R12,North Central Division,D23,V
18069,"Huntington County, Indiana",Indiana,IN,Huntington,2023,15227,1590,4029,9608,10.4,26.5,36.9,ARC of Northeast Indiana,14006,Indiana Region,14R12,North Central Division,D23,V
18071,"Jackson County, Indiana",Indiana,IN,Jackson,2023,17745,2042,4600,11103,11.5,25.9,37.4,ARC of Southeast Indiana,14088,Indiana Region,14R12,North Central Division,D23,V
18073,"Jasper County, Indiana",Indiana,IN,Jasper,2023,12586,959,3822,7805,7.6,30.4,38.0,ARC of Northwest Indiana,14026,Indiana Region,14R12,North Central Division,D23,V
18075,"Jay County, Indiana",Indiana,IN,Jay,2023,7959,1078,2618,4263,13.5,32.9,46.4,ARC of Northeast Indiana,14006,Indiana Region,14R12,North Central Division,D23,V
18077,"Jefferson County, Indiana",Indiana,IN,Jefferson,2023,12699,1711,3853,7135,13.5,30.3,43.8,ARC of Southeast Indiana,14088,Indiana Region,14R12,North Central Division,D23,V
18079,"Jennings County, Indiana",Indiana,IN,Jennings,2023,10760,1355,2597,6808,12.6,24.1,36.7,ARC of Southeast Indiana,14088,Indiana Region,14R12,North Central Division,D23,V
18081,"Johnson County, Indiana",Indiana,IN,Johnson,2023,64079,4058,13428,46593,6.3,21.0,27.3,ARC of Southeast Indiana,14088,Indiana Region,14R12,North Central Division,D23,V
18083,"Knox County, Indiana",Indiana,IN,Knox,2023,15110,2272,3943,8895,15.0,26.1,41.1,ARC of Southwest Indiana,14386,Indiana Region,14R12,North Central Division,D23,V
18085,"Kosciusko County, Indiana",Indiana,IN,Kosciusko,2023,32268,3406,8797,20065,10.6,27.3,37.8,ARC of Northeast Indiana,14006,Indiana Region,14R12,North Central Division,D23,V
18087,"LaGrange County, Indiana",Indiana,IN,LaGrange,2023,12804,1027,3128,8649,8.0,24.4,32.5,ARC of Northeast Indiana,14006,Indiana Region,14R12,North Central Division,D23,V
18089,"Lake County, Indiana",Indiana,IN,Lake,2023,197595,27056,55378,115161,13.7,28.0,41.7,ARC of Northwest Indiana,14026,Indiana Region,14R12,North Central Division,D23,V
18091,"LaPorte County, Indiana",Indiana,IN,LaPorte,2023,45725,6131,12803,26791,13.4,28.0,41.4,ARC of Northwest Indiana,14026,Indiana Region,14R12,North Central Division,D23,V
18093,"Lawrence County, Indiana",Indiana,IN,Lawrence,2023,19156,2569,4445,12142,13.4,23.2,36.6,ARC of Southeast Indiana,14088,Indiana Region,14R12,North Central Division,D23,V
18095,"Madison County, Indiana",Indiana,IN,Madison,2023,54317,7032,15466,31819,12.9,28.5,41.4,ARC of Greater Indianapolis,14340,Indiana Region,14R12,North Central Division,D23,V
18097,"Marion County, Indiana",Indiana,IN,Marion,2023,408293,59753,96281,252259,14.6,23.6,38.2,ARC of Greater Indianapolis,14340,Indiana Region,14R12,North Central Division,D23,V
18099,"Marshall County, Indiana",Indiana,IN,Marshall,2023,17377,1879,4803,10695,10.8,27.6,38.5,ARC of Northwest Indiana,14026,Indiana Region,14R12,North Central Division,D23,V
18101,"Martin County, Indiana",Indiana,IN,Martin,2023,3928,551,1011,2366,14.0,25.7,39.8,ARC of Southwest Indiana,14386,Indiana Region,14R12,North Central Division,D23,V
18103,"Miami County, Indiana",Indiana,IN,Miami,2023,13270,1821,4234,7215,13.7,31.9,45.6,ARC of Northeast Indiana,14006,Indiana Region,14R12,North Central Division,D23,V
18105,"Monroe County, Indiana",Indiana,IN,Monroe,2023,61400,12140,17172,32088,19.8,28.0,47.7,ARC of Southeast Indiana,14088,Indiana Region,14R12,North Central Division,D23,V
18107,"Montgomery County, Indiana",Indiana,IN,Montgomery,2023,15524,1783,4142,9599,11.5,26.7,38.2,ARC of Northwest Indiana,14026,Indiana Region,14R12,North Central Division,D23,V
18109,"Morgan County, Indiana",Indiana,IN,Morgan,2023,27713,2370,7760,17583,8.6,28.0,36.6,ARC of Southeast Indiana,14088,Indiana Region,14R12,North Central Division,D23,V
18111,"Newton County, Indiana",Indiana,IN,Newton,2023,5591,807,1471,3313,14.4,26.3,40.7,ARC of Northwest Indiana,14026,Indiana Region,14R12,North Central Division,D23,V
18113,"Noble County, Indiana",Indiana,IN,Noble,2023,17971,1635,4687,11649,9.1,26.1,35.2,ARC of Northeast Indiana,14006,Indiana Region,14R12,North Central Division,D23,V
18115,"Ohio County, Indiana",Indiana,IN,Ohio,2023,2567,257,729,1581,10.0,28.4,38.4,ARC of Greater Cincinnati Tri-state,35072,Central and Southern Ohio Region,35R12,Central Atlantic Division,D24,V
18117,"Orange County, Indiana",Indiana,IN,Orange,2023,7994,1119,2100,4775,14.0,26.3,40.3,ARC of Southeast Indiana,14088,Indiana Region,14R12,North Central Division,D23,V
18119,"Owen County, Indiana",Indiana,IN,Owen,2023,8598,960,2844,4794,11.2,33.1,44.2,ARC of Southeast Indiana,14088,Indiana Region,14R12,North Central Division,D23,V
18121,"Parke County, Indiana",Indiana,IN,Parke,2023,5985,908,1713,3364,15.2,28.6,43.8,ARC of Northwest Indiana,14026,Indiana Region,14R12,North Central Division,D23,V
18123,"Perry County, Indiana",Indiana,IN,Perry,2023,7751,1101,2251,4399,14.2,29.0,43.2,ARC of Southwest Indiana,14386,Indiana Region,14R12,North Central Division,D23,V
18125,"Pike County, Indiana",Indiana,IN,Pike,2023,4994,597,1255,3142,12.0,25.1,37.1,ARC of Southwest Indiana,14386,Indiana Region,14R12,North Central Division,D23,V
18127,"Porter County, Indiana",Indiana,IN,Porter,2023,68120,6508,17464,44148,9.6,25.6,35.2,ARC of Northwest Indiana,14026,Indiana Region,14R12,North Central Division,D23,V
